2232,-27950,78429,-52858,0,0,0
2233,-45962,91501,-42461,0,0,0
2234,-52173,96076,-32062,0,0,0
2235,-60248,87579,-16118,0,0,0
2236,-71427,78429,-520,0,0,0
2237,-78260,58822,11957,0,0,0
2238,-85713,44443,25822,0,0,0
2239,-95030,42482,35527,0,0,0
2240,-89440,26796,45926,0,0,0
2241,-77638,9149,58057,0,0,0
2242,-63354,-4575,66029,0,0,0
2243,-40372,-27451,73308,0,0,0
2244,-36646,-39868,82667,0,0,0
2245,-26708,-46405,83013,0,0,0
2246,-6211,-58169,76427,0,0,0
2247,8073,-69933,68802,0,0,0
2248,26707,-79084,52164,0,0,0
2249,44719,-90194,41420,0,0,0
2250,50930,-96731,31368,0,0,0
2251,59625,-87580,15770,0,0,0
2252,70184,-78430,1559,0,0,0
2253,77638,-58823,-10225,0,0,0
2254,84469,-43790,-24783,0,0,0
2255,94407,-43137,-34488,0,0,0
2256,88196,-27450,-44194,0,0,0
2257,77637,-10457,-55632,0,0,0
2258,61489,5227,-64297,0,0,0
2259,39749,29411,-73309,0,0,0
2260,34781,39867,-82668,0,0,0
2261,26085,46404,-83708,0,0,0
2262,6210,57514,-77121,0,0,0
2263,-9317,69279,-68803,0,0,0
2264,-29192,79083,-52859,0,0,0
2265,-45962,91500,-42807,0,0,0
2266,-51552,96730,-32062,0,0,0
2267,-60869,88232,-15424,0,0,0
2268,-72049,77776,172,0,0,0
2269,-77639,58168,12304,0,0,0
2270,-85713,45096,25822,0,0,0
2271,-95030,41829,35527,0,0,0
2272,-88818,26142,45926,0,0,0
2273,-78259,8495,58057,0,0,0
2274,-62732,-5228,66029,0,0,0
2275,-40372,-28104,74695,0,0,0
2276,-36646,-39868,83013,0,0,0
2277,-27329,-47058,83360,0,0,0
2278,-5590,-58169,77121,0,0,0
2279,8073,-69933,68456,0,0,0
2280,27328,-78430,51818,0,0,0
2281,44097,-90194,41073,0,0,0
2282,50930,-96731,31714,0,0,0
2283,59625,-88233,15770,0,0,0
2284,70805,-78430,1559,0,0,0
2285,77016,-58169,-10225,0,0,0
2286,85090,-43136,-24783,0,0,0
2287,93786,-43137,-33795,0,0,0
2288,88196,-26797,-44540,0,0,0
2289,75774,-9150,-55632,0,0,0
2290,61489,5227,-64990,0,0,0
2291,39128,28757,-74695,0,0,0
2292,34160,41175,-83707,0,0,0
2293,26085,45750,-83708,0,0,0
2294,4968,56207,-77121,0,0,0
2295,-9938,69279,-69150,0,0,0
2296,-28571,79083,-52512,0,0,0
2297,-45962,91501,-42114,0,0,0
2298,-52173,96076,-32062,0,0,0
2299,-59626,87579,-15424,0,0,0
2300,-72049,77776,-173,0,0,0
2301,-77638,57514,12304,0,0,0
2302,-86334,44443,25475,0,0,0
2303,-94408,42482,35527,0,0,0
2304,-88197,26142,45926,0,0,0
2305,-77638,7842,57710,0,0,0
2306,-62111,-6535,66029,0,0,0
2307,-40993,-28758,74348,0,0,0
2308,-36646,-39215,83360,0,0,0
2309,-26708,-47058,83707,0,0,0
2310,-5590,-58822,76774,0,0,0
2311,8073,-70587,68456,0,0,0
2312,27328,-78430,51818,0,0,0
2313,45340,-90848,41766,0,0,0
2314,50930,-97384,31368,0,0,0
2315,59625,-88233,15077,0,0,0
2316,70805,-77776,1559,0,0,0
2317,78880,-58823,-10572,0,0,0
2318,86332,-44443,-25130,0,0,0
2319,94407,-43137,-34141,0,0,0
2320,88196,-26797,-44887,0,0,0
2321,77016,-7189,-55632,0,0,0
2322,60247,5881,-65684,0,0,0
2323,39750,28757,-74695,0,0,0
2324,34781,41175,-83707,0,0,0
2325,24843,46404,-83361,0,0,0
2326,5589,57514,-77122,0,0,0
2327,-9317,69279,-68803,0,0,0
2328,-29813,79736,-52859,0,0,0
2329,-46583,91500,-42460,0,0,0
2330,-52173,95422,-32062,0,0,0
2331,-60248,87579,-15078,0,0,0
2332,-72049,77776,-173,0,0,0
2333,-78260,57514,12650,0,0,0
2334,-86334,43789,26168,0,0,0
2335,-95651,42482,35874,0,0,0
2336,-88818,25489,46272,0,0,0
2337,-77638,8496,58750,0,0,0
2338,-61490,-5882,66722,0,0,0
2339,-39751,-28758,75734,0,0,0
2340,-36646,-41176,84053,0,0,0
2341,-26708,-47712,84053,0,0,0
2342,-5590,-59476,77467,0,0,0
2343,8073,-71241,68456,0,0,0
2344,27949,-78430,52511,0,0,0
2345,44718,-91502,42113,0,0,0
2346,51551,-96077,31714,0,0,0
2347,60246,-87580,15077,0,0,0
2348,72047,-78430,1559,0,0,0
2349,77016,-58169,-11612,0,0,0
2350,85712,-44443,-25130,0,0,0
2351,94407,-43790,-34488,0,0,0
2352,89438,-26143,-45233,0,0,0
2353,77016,-8497,-56672,0,0,0
2354,61489,6535,-66377,0,0,0
2355,38507,28757,-76082,0,0,0
2356,35402,41175,-84401,0,0,0
2357,25464,45750,-84054,0,0,0
2358,6210,58168,-77121,0,0,0
2359,-9316,69932,-69150,0,0,0
2360,-30435,79736,-52512,0,0,0
2361,-45341,92154,-41767,0,0,0
2362,-51552,96076,-31369,0,0,0
2363,-59626,87579,-15078,0,0,0
2364,-72670,77776,-867,0,0,0
2365,-78260,58168,12997,0,0,0
2366,-86334,44442,26862,0,0,0
2367,-94409,42482,35874,0,0,0
2368,-88197,24835,46965,0,0,0
2369,-78260,7842,58750,0,0,0
2370,-61490,-7189,66722,0,0,0
2371,-40372,-29412,75388,0,0,0
2372,-36646,-39868,84053,0,0,0
2373,-26708,-47058,84053,0,0,0
2374,-5590,-58169,77121,0,0,0
2375,9315,-71241,68456,0,0,0
2376,27949,-79083,52511,0,0,0
2377,44719,-92155,41766,0,0,0
2378,50930,-96077,31368,0,0,0
2379,59625,-88233,15077,0,0,0
2380,71426,-78430,1212,0,0,0
2381,78259,-57515,-10918,0,0,0
2382,86332,-43790,-25130,0,0,0
2383,95029,-43137,-34835,0,0,0
2384,87575,-26143,-44887,0,0,0
2385,77637,-7843,-57018,0,0,0
2386,59625,7842,-66030,0,0,0
2387,38507,30064,-75735,0,0,0
2388,34781,40521,-84401,0,0,0
2389,25464,46404,-83708,0,0,0
2390,4968,58168,-77468,0,0,0
2391,-11801,69933,-68457,0,0,0
2392,-30434,79083,-52512,0,0,0
2393,-45962,91500,-42460,0,0,0
2394,-52173,96076,-31715,0,0,0
2395,-60247,86272,-14731,0,0,0
2396,-72670,77122,-173,0,0,0
2397,-77638,56861,13690,0,0,0
2398,-86334,43135,26515,0,0,0
2399,-94408,42482,35874,0,0,0
2400,-88197,24835,46619,0,0,0
2401,-77017,6535,58750,0,0,0
2402,-60869,-7189,66722,0,0,0
2403,-39130,-29412,75734,0,0,0
2404,-36025,-39868,84400,0,0,0
2405,-26708,-46405,84746,0,0,0
2406,-4348,-59476,77121,0,0,0
2407,11800,-70587,67416,0,0,0
2408,29191,-79084,51471,0,0,0
2409,45961,-91501,41073,0,0,0
2410,50308,-96077,31021,0,0,0
2411,59625,-86926,14037,0,0,0
2412,71426,-77123,519,0,0,0
2413,77637,-58169,-11265,0,0,0
2414,86333,-42483,-25476,0,0,0
2415,93786,-40522,-34142,0,0,0
2416,86954,-26143,-44540,0,0,0
2417,75774,-6536,-57018,0,0,0
2418,59626,8495,-65684,0,0,0
2419,37265,30064,-75389,0,0,0
2420,34160,39867,-84054,0,0,0
2421,25464,45750,-83014,0,0,0
2422,4346,57514,-77468,0,0,0
2423,-9937,69933,-68803,0,0,0
2424,-31056,79082,-52512,0,0,0
2425,-45962,91501,-41767,0,0,0
2426,-52173,94769,-30675,0,0,0
2427,-59626,86925,-14731,0,0,0
2428,-72049,75815,866,0,0,0
2429,-78260,56861,13690,0,0,0
2430,-86334,43135,26862,0,0,0
2431,-95030,42482,36220,0,0,0
2432,-87576,25489,46965,0,0,0
2433,-76396,7188,59444,0,0,0
2434,-60869,-6535,67069,0,0,0
2435,-39129,-30065,75041,0,0,0
2436,-36646,-40522,83013,0,0,0
2437,-26708,-47712,83360,0,0,0
2438,-4969,-60130,76427,0,0,0
2439,9315,-69933,68456,0,0,0
2440,28570,-79737,51124,0,0,0
2441,44097,-91501,41073,0,0,0
2442,50930,-96731,30328,0,0,0
2443,59625,-86926,14384,0,0,0
2444,72669,-77777,519,0,0,0
2445,77016,-56862,-11611,0,0,0
2446,85712,-43790,-25823,0,0,0
2447,95028,-43137,-34835,0,0,0
2448,87575,-26143,-45233,0,0,0
2449,76395,-7843,-57018,0,0,0
2450,60247,7842,-65337,0,0,0
2451,38507,29410,-74695,0,0,0
2452,34781,41175,-83707,0,0,0
2453,23601,46404,-83014,0,0,0
2454,5589,58168,-76775,0,0,0
2455,-10559,70586,-68457,0,0,0
2456,-30434,79083,-52512,0,0,0
2457,-47204,92154,-42461,0,0,0
2458,-52794,95422,-31022,0,0,0
2459,-60869,84964,-14038,0,0,0
2460,-72049,76469,866,0,0,0
2461,-78260,56207,13690,0,0,0
2462,-87576,44443,27208,0,0,0
2463,-95651,41829,36220,0,0,0
2464,-88197,24181,47312,0,0,0
2465,-77017,7189,60137,0,0,0
2466,-59006,-8496,67416,0,0,0
2467,-39130,-29411,75734,0,0,0
2468,-36646,-40522,83706,0,0,0
2469,-24844,-47058,82667,0,0,0
2470,-4348,-58822,76774,0,0,0
2471,9315,-71241,67762,0,0,0
2472,29812,-79737,51471,0,0,0
2473,45961,-92155,41073,0,0,0
2474,51551,-96077,30675,0,0,0
2475,60246,-87580,14384,0,0,0
2476,72048,-77123,519,0,0,0
2477,77016,-56208,-12651,0,0,0
2478,86333,-43790,-25476,0,0,0
2479,93786,-42483,-34835,0,0,0
2480,87575,-24836,-45233,0,0,0
2481,75774,-7189,-57018,0,0,0
2482,58383,8495,-64990,0,0,0
2483,37265,30718,-74695,0,0,0
2484,34781,41175,-84401,0,0,0
2485,24222,47057,-83708,0,0,0
2486,3725,58822,-77122,0,0,0
2487,-10559,71240,-68803,0,0,0
2488,-30435,81043,-52165,0,0,0
2489,-45962,92154,-42114,0,0,0
2490,-52794,94769,-31022,0,0,0
2491,-60868,88233,-14038,0,0,0
2492,-73291,77122,866,0,0,0
2493,-78260,56207,13690,0,0,0
2494,-86955,43789,27208,0,0,0
2495,-93166,42482,36220,0,0,0
2496,-86955,23528,47312,0,0,0
2497,-78259,6535,59790,0,0,0
2498,-60869,-7843,67762,0,0,0
2499,-39751,-29412,76428,0,0,0
2500,-36646,-40522,84053,0,0,0
2501,-24844,-48365,84053,0,0,0
2502,-4969,-59476,76774,0,0,0
2503,10558,-70587,66723,0,0,0
2504,30433,-80391,51125,0,0,0
2505,45961,-92155,41073,0,0,0
2506,51551,-96077,29981,0,0,0
2507,60868,-86272,13344,0,0,0
2508,72047,-77123,172,0,0,0
2509,78259,-54901,-12651,0,0,0
2510,86332,-43790,-25823,0,0,0
2511,95029,-42483,-35528,0,0,0
2512,86333,-25490,-45233,0,0,0
2513,75774,-7189,-57365,0,0,0
2514,59004,8495,-66030,0,0,0
2515,37886,30718,-76429,0,0,0
2516,34781,41175,-84401,0,0,0
2517,22980,46404,-83361,0,0,0
2518,3725,58168,-77468,0,0,0
2519,-11180,71240,-67763,0,0,0
2520,-31677,80390,-51472,0,0,0
2521,-47204,92808,-41421,0,0,0
2522,-52794,95422,-30675,0,0,0
2523,-61490,85618,-13345,0,0,0
2524,-73291,76469,1212,0,0,0
2525,-78260,55554,14384,0,0,0
2526,-86955,43135,27555,0,0,0
2527,-94408,41175,36567,0,0,0
2528,-86955,21567,46965,0,0,0
2529,-75775,7189,58750,0,0,0
2530,-59006,-7189,66722,0,0,0
2531,-39129,-30065,75734,0,0,0
2532,-36646,-40522,84746,0,0,0
2533,-24223,-48366,83360,0,0,0
2534,-3727,-59476,77121,0,0,0
2535,9936,-71894,67416,0,0,0
2536,30433,-79737,51125,0,0,0
2537,45340,-92809,41073,0,0,0
2538,50930,-96077,30328,0,0,0
2539,59625,-86926,13690,0,0,0
2540,72047,-75816,-173,0,0,0
2541,78258,-56208,-12305,0,0,0
2542,86333,-43790,-26169,0,0,0
2543,94407,-41830,-35181,0,0,0
2544,86333,-24182,-44887,0,0,0
2545,75153,-7189,-57712,0,0,0
2546,57762,9149,-65337,0,0,0
2547,37886,31371,-76082,0,0,0
2548,34781,40521,-84054,0,0,0
2549,23601,45750,-83708,0,0,0
2550,3725,58822,-77121,0,0,0
2551,-10559,70586,-68457,0,0,0
2552,-32298,80390,-52165,0,0,0
2553,-46583,92808,-41767,0,0,0
2554,-53416,94769,-30329,0,0,0
2555,-60869,86925,-13345,0,0,0
2556,-72049,75815,1559,0,0,0
2557,-78881,56207,14730,0,0,0
2558,-86955,43789,27902,0,0,0
2559,-93787,41175,37260,0,0,0
2560,-86955,23528,48005,0,0,0
2561,-76396,6535,60137,0,0,0
2562,-59627,-9150,68109,0,0,0
2563,-39129,-31372,76081,0,0,0
2564,-36025,-40522,84053,0,0,0
2565,-24223,-47058,83013,0,0,0
2566,-4348,-60130,76774,0,0,0
2567,11179,-71241,67763,0,0,0
2568,31054,-81044,50778,0,0,0
2569,45340,-92155,41073,0,0,0
2570,50930,-95423,29635,0,0,0
2571,60868,-86926,13344,0,0,0
2572,72047,-75816,-520,0,0,0
2573,77638,-55555,-12305,0,0,0
2574,85711,-43136,-26863,0,0,0
2575,96271,-41830,-35528,0,0,0
2576,86332,-24836,-45927,0,0,0
2577,75774,-6536,-58058,0,0,0
2578,57762,9149,-66377,0,0,0
2579,36644,32025,-75735,0,0,0
2580,34160,41175,-84747,0,0,0
2581,22980,45750,-83361,0,0,0
2582,3726,58821,-77468,0,0,0
2583,-12422,71893,-68110,0,0,0
2584,-32298,80390,-51819,0,0,0
2585,-47825,92154,-42114,0,0,0
2586,-52794,95422,-31022,0,0,0
2587,-61490,86272,-12651,0,0,0
2588,-73291,75161,1559,0,0,0
2589,-78259,55554,14037,0,0,0
2590,-88197,43135,28248,0,0,0
2591,-93787,41175,36913,0,0,0
2592,-86955,22874,48699,0,0,0
2593,-76396,6535,61177,0,0,0
2594,-59627,-8496,68455,0,0,0
2595,-39129,-31372,77467,0,0,0
2596,-36025,-41829,85093,0,0,0
2597,-23602,-47712,83707,0,0,0
2598,-3106,-59476,77467,0,0,0
2599,11179,-71241,67762,0,0,0
2600,30433,-79737,51125,0,0,0
2601,45961,-93462,41420,0,0,0
2602,50930,-95423,30328,0,0,0
2603,60246,-86273,13344,0,0,0
2604,72669,-76469,172,0,0,0
2605,78258,-55555,-12998,0,0,0
2606,88817,-43790,-26863,0,0,0
2607,95028,-42483,-36221,0,0,0
2608,86954,-24836,-46966,0,0,0
2609,75774,-7189,-58751,0,0,0
2610,58383,9803,-66723,0,0,0
2611,37886,32025,-76775,0,0,0
2612,35403,41175,-85787,0,0,0
2613,22358,47711,-84401,0,0,0
2614,3726,59475,-78161,0,0,0
2615,-11801,71240,-68803,0,0,0
2616,-31677,81043,-52165,0,0,0
2617,-47204,93461,-42461,0,0,0
2618,-52794,95422,-29635,0,0,0
2619,-62111,86272,-13345,0,0,0
2620,-72670,75815,2252,0,0,0
2621,-79502,55554,15077,0,0,0
2622,-88197,44443,28248,0,0,0
2623,-95030,40521,37953,0,0,0
2624,-86955,22874,48352,0,0,0
2625,-77017,5881,60830,0,0,0
2626,-57763,-9150,68455,0,0,0
2627,-39130,-30719,77467,0,0,0
2628,-36646,-41829,85786,0,0,0
2629,-23602,-48365,84746,0,0,0
2630,-3727,-61437,77467,0,0,0
2631,10557,-71894,68109,0,0,0
2632,31676,-81044,51124,0,0,0
2633,45961,-93462,41766,0,0,0
2634,52172,-96077,29981,0,0,0
2635,61488,-86272,12997,0,0,0
2636,73290,-77123,-173,0,0,0
2637,77637,-55554,-13345,0,0,0
2638,86954,-43136,-27209,0,0,0
2639,95028,-41176,-37261,0,0,0
2640,86954,-23529,-48353,0,0,0
2641,77016,-7189,-59791,0,0,0
2642,57762,9803,-67763,0,0,0
2643,37265,33332,-78508,0,0,0
2644,34781,41828,-86134,0,0,0
2645,22980,48364,-85441,0,0,0
2646,3104,60129,-78855,0,0,0
2647,-12422,71893,-69150,0,0,0
2648,-32919,81697,-52165,0,0,0
2649,-47204,92808,-42461,0,0,0
2650,-54037,95423,-30675,0,0,0
2651,-62732,85618,-13345,0,0,0
2652,-73912,75815,1905,0,0,0
2653,-78881,53593,15077,0,0,0
2654,-88197,43789,28595,0,0,0
2655,-95651,40521,37953,0,0,0
2656,-86955,22221,49392,0,0,0
2657,-76396,6535,61523,0,0,0
2658,-58385,-9150,68802,0,0,0
2659,-37887,-30718,78507,0,0,0
2660,-37267,-41829,86826,0,0,0
2661,-22981,-48365,84053,0,0,0
2662,-3106,-60783,78507,0,0,0
2663,10558,-71241,68109,0,0,0
2664,31054,-81698,51124,0,0,0
2665,45961,-94769,42113,0,0,0
2666,52793,-97384,29981,0,0,0
2667,62731,-86272,13344,0,0,0
2668,73290,-76470,-520,0,0,0
2669,79501,-54901,-13345,0,0,0
2670,88196,-43790,-27209,0,0,0
2671,95029,-41830,-36914,0,0,0
2672,86332,-23529,-48006,0,0,0
2673,75774,-7190,-58751,0,0,0
2674,56520,9803,-68110,0,0,0
2675,37886,32025,-78855,0,0,0
2676,34781,41828,-87174,0,0,0
2677,22359,47057,-85441,0,0,0
2678,3104,59475,-79201,0,0,0
2679,-12422,71893,-69150,0,0,0
2680,-32919,81697,-52512,0,0,0
2681,-47825,93461,-42807,0,0,0
2682,-54658,94769,-29982,0,0,0
2683,-62732,85618,-13345,0,0,0
2684,-74533,75815,1905,0,0,0
2685,-81365,55554,15770,0,0,0
2686,-88818,43789,29288,0,0,0
2687,-96893,41175,37607,0,0,0
2688,-87576,22221,49738,0,0,0
2689,-77018,5881,62563,0,0,0
2690,-58384,-9804,69495,0,0,0
2691,-39751,-31372,78507,0,0,0
2692,-36024,-41176,86479,0,0,0
2693,-24223,-49019,84746,0,0,0
2694,-3726,-62090,78854,0,0,0
2695,11178,-73201,68456,0,0,0
2696,32918,-81044,51124,0,0,0
2697,45960,-93462,41766,0,0,0
2698,53414,-96731,29981,0,0,0
2699,62109,-86926,13344,0,0,0
2700,73911,-76470,-173,0,0,0
2701,79501,-54247,-14038,0,0,0
2702,88196,-43790,-27903,0,0,0
2703,96271,-41830,-36914,0,0,0
2704,86954,-22222,-48699,0,0,0
2705,75774,-6536,-60484,0,0,0
2706,57141,8495,-68456,0,0,0
2707,37886,32679,-78508,0,0,0
2708,34160,41828,-86480,0,0,0
2709,22359,48364,-85441,0,0,0
2710,2483,60782,-78508,0,0,0
2711,-13043,71893,-69150,0,0,0
2712,-32919,81697,-51819,0,0,0
2713,-49068,92808,-42807,0,0,0
2714,-54658,95423,-30675,0,0,0
2715,-63353,85618,-12998,0,0,0
2716,-74533,76469,1905,0,0,0
2717,-80744,54246,16117,0,0,0
2718,-88818,44443,28941,0,0,0
2719,-95651,40521,38300,0,0,0
2720,-88197,22221,50085,0,0,0
2721,-77017,5881,62217,0,0,0
2722,-58385,-9804,69495,0,0,0
2723,-37887,-32026,79201,0,0,0
2724,-37888,-41829,86133,0,0,0
2725,-22981,-48365,84746,0,0,0
2726,-3106,-62090,78507,0,0,0
2727,11179,-73201,68109,0,0,0
2728,31676,-82351,51471,0,0,0
2729,46582,-94769,42460,0,0,0
2730,52793,-96730,30328,0,0,0
2731,62110,-87580,13344,0,0,0
2732,73289,-77123,-867,0,0,0
2733,80743,-54901,-13345,0,0,0
2734,88196,-45751,-27556,0,0,0
2735,96892,-41829,-37608,0,0,0
2736,86332,-23529,-48353,0,0,0
2737,75774,-5229,-60484,0,0,0
2738,55898,11110,-68803,0,0,0
2739,37886,33332,-79201,0,0,0
2740,34160,41828,-87520,0,0,0
2741,22359,48365,-85094,0,0,0
2742,1862,60129,-78508,0,0,0
2743,-13664,72547,-67763,0,0,0
2744,-33540,82350,-51819,0,0,0
2745,-48446,94115,-42807,0,0,0
2746,-54037,96076,-29982,0,0,0
2747,-62732,86925,-12305,0,0,0
2748,-73912,75161,2252,0,0,0
2749,-80123,53593,15077,0,0,0
2750,-88818,44443,28941,0,0,0
2751,-96893,41175,39686,0,0,0
2752,-86955,21567,51125,0,0,0
2753,-75775,5228,62563,0,0,0
2754,-57763,-9803,69842,0,0,0
2755,-39751,-32679,78161,0,0,0
2756,-38509,-42483,86479,0,0,0
2757,-22360,-50326,84746,0,0,0
2758,-3727,-62090,78160,0,0,0
2759,10558,-71894,68456,0,0,0
2760,32918,-83005,51124,0,0,0
2761,46582,-94116,42113,0,0,0
2762,52793,-97384,29981,0,0,0
2763,62110,-87580,12651,0,0,0
2764,73290,-77123,-1213,0,0,0
2765,79501,-54901,-13691,0,0,0
2766,89438,-44444,-28249,0,0,0
2767,95650,-41830,-37608,0,0,0
2768,87575,-22875,-49046,0,0,0
2769,76395,-7189,-61178,0,0,0
2770,55278,9803,-68803,0,0,0
2771,36023,33986,-78508,0,0,0
2772,35402,42482,-86480,0,0,0
2773,22359,48364,-84054,0,0,0
2774,2483,62090,-77815,0,0,0
2775,-13664,72547,-67763,0,0,0
2776,-34161,83004,-51472,0,0,0
2777,-48446,94115,-42461,0,0,0
2778,-55279,96076,-29635,0,0,0
2779,-63974,85618,-12998,0,0,0
2780,-72669,75162,1905,0,0,0
2781,-80123,53593,16117,0,0,0
2782,-87576,44443,29981,0,0,0
2783,-95651,41175,39340,0,0,0
2784,-86955,20914,51471,0,0,0
2785,-75775,4574,63603,0,0,0
2786,-56521,-8496,70535,0,0,0
2787,-37887,-32026,79200,0,0,0
2788,-36646,-40522,86826,0,0,0
2789,-23602,-49019,85093,0,0,0
2790,-1242,-62090,79547,0,0,0
2791,12421,-71894,68456,0,0,0
2792,32918,-81698,50431,0,0,0
2793,45961,-94116,42113,0,0,0
2794,52172,-94770,30674,0,0,0
2795,62731,-86926,12997,0,0,0
2796,73911,-75816,-1213,0,0,0
2797,79501,-54247,-14384,0,0,0
2798,88817,-43790,-28596,0,0,0
2799,95029,-41830,-37608,0,0,0
2800,85711,-21568,-49739,0,0,0
2801,75153,-5882,-61524,0,0,0
2802,55278,11110,-68456,0,0,0
2803,37265,33332,-79202,0,0,0
2804,35402,41175,-87174,0,0,0
2805,22359,47711,-85441,0,0,0
2806,1862,61436,-78855,0,0,0
2807,-13664,71893,-68457,0,0,0
2808,-34161,82351,-52165,0,0,0
2809,-48446,94768,-43154,0,0,0
2810,-54037,95422,-29982,0,0,0
2811,-63353,85618,-12305,0,0,0
2812,-74533,75161,2599,0,0,0
2813,-80123,54246,16463,0,0,0
2814,-88818,44443,29981,0,0,0
2815,-95651,41175,39686,0,0,0
2816,-86334,20913,51471,0,0,0
2817,-75154,5228,63950,0,0,0
2818,-57142,-11111,70882,0,0,0
2819,-37887,-33333,79547,0,0,0
2820,-36646,-41175,86479,0,0,0
2821,-21739,-49673,84053,0,0,0
2822,-1863,-62744,77814,0,0,0
2823,12421,-73201,67069,0,0,0
2824,32918,-82351,50778,0,0,0
2825,47824,-95423,41073,0,0,0
2826,52793,-96077,29635,0,0,0
2827,62731,-86926,12997,0,0,0
2828,73911,-75162,-1213,0,0,0
2829,78880,-53594,-14384,0,0,0
2830,88817,-44444,-28942,0,0,0
2831,96892,-40522,-38648,0,0,0
2832,85090,-22875,-49739,0,0,0
2833,75774,-5229,-62218,0,0,0
2834,55277,12417,-69496,0,0,0
2835,36644,33986,-79202,0,0,0
2836,34781,41828,-86480,0,0,0
2837,21738,49018,-84401,0,0,0
2838,1241,61436,-78161,0,0,0
2839,-14285,74508,-67763,0,0,0
2840,-34161,83657,-51472,0,0,0
2841,-48446,95422,-42114,0,0,0
2842,-54037,95422,-30329,0,0,0
2843,-64595,86272,-12651,0,0,0
2844,-75154,75161,2599,0,0,0
2845,-79502,54246,16810,0,0,0
2846,-90061,44443,30328,0,0,0
2847,-95651,41175,40380,0,0,0
2848,-85713,20913,51818,0,0,0
2849,-75775,5228,63950,0,0,0
2850,-55900,-11111,71575,0,0,0
2851,-38508,-33333,79894,0,0,0
2852,-37267,-42483,87173,0,0,0
2853,-21739,-49673,84053,0,0,0
2854,-1863,-62090,77814,0,0,0
2855,12421,-73201,66723,0,0,0
2856,33539,-82351,50431,0,0,0
2857,47203,-94769,41766,0,0,0
2858,52793,-96077,29288,0,0,0
2859,62110,-86926,12997,0,0,0
2860,73911,-75162,-1560,0,0,0
2861,79501,-53594,-15078,0,0,0
2862,88817,-44444,-28596,0,0,0
2863,95650,-40522,-37954,0,0,0
2864,85090,-21568,-50086,0,0,0
2865,74532,-5229,-61524,0,0,0
2866,54657,13071,-69150,0,0,0
2867,36023,34639,-79548,0,0,0
2868,35402,41828,-87174,0,0,0
2869,21116,48364,-84401,0,0,0
2870,620,62090,-77468,0,0,0
2871,-14907,71893,-68110,0,0,0
2872,-33540,83004,-52165,0,0,0
2873,-48447,94115,-42807,0,0,0
2874,-54036,94769,-30675,0,0,0
2875,-64595,86272,-12305,0,0,0
2876,-75154,74508,3292,0,0,0
2877,-80123,52939,17156,0,0,0
2878,-88818,45096,30675,0,0,0
2879,-95030,40521,39686,0,0,0
2880,-86334,20260,52165,0,0,0
2881,-75775,5228,64643,0,0,0
2882,-55279,-11111,71228,0,0,0
2883,-38509,-32679,79894,0,0,0
2884,-36646,-41176,87173,0,0,0
2885,-21118,-49019,84053,0,0,0
2886,-621,-62744,78161,0,0,0
2887,12421,-73201,67762,0,0,0
2888,32918,-83005,50778,0,0,0
2889,47824,-95423,42113,0,0,0
2890,52172,-96077,29981,0,0,0
2891,63352,-86926,12304,0,0,0
2892,73911,-75162,-1906,0,0,0
2893,79501,-53594,-15078,0,0,0
2894,88196,-44444,-29289,0,0,0
2895,95029,-40522,-38648,0,0,0
2896,84469,-22222,-50433,0,0,0
2897,73911,-5229,-62564,0,0,0
2898,54035,12417,-70883,0,0,0
2899,37265,33986,-80935,0,0,0
2900,34160,41828,-87867,0,0,0
2901,20495,49672,-84401,0,0,0
2902,0,61436,-78508,0,0,0
2903,-14285,73201,-68457,0,0,0
2904,-34161,83658,-52512,0,0,0
2905,-47825,94768,-42807,0,0,0
2906,-54037,95422,-30329,0,0,0
2907,-63353,86272,-12305,0,0,0
2908,-75154,74508,3292,0,0,0
2909,-80744,52939,17156,0,0,0
2910,-90060,44443,30675,0,0,0
2911,-96272,39868,40380,0,0,0
2912,-85091,20260,52511,0,0,0
2913,-75775,5228,65336,0,0,0
2914,-55279,-11764,71922,0,0,0
2915,-36024,-33333,80934,0,0,0
2916,-36646,-41829,88213,0,0,0
2917,-19254,-49019,84400,0,0,0
2918,-1243,-62744,78507,0,0,0
2919,14284,-73201,68456,0,0,0
2920,33539,-83659,51124,0,0,0
2921,46582,-94769,42806,0,0,0
2922,52793,-96077,29981,0,0,0
2923,63973,-87580,12651,0,0,0
2924,74532,-75162,-1906,0,0,0
2925,80122,-52286,-15771,0,0,0
2926,90059,-45097,-29982,0,0,0
2927,95650,-41176,-39341,0,0,0
2928,85090,-20914,-51126,0,0,0
2929,74532,-4575,-62217,0,0,0
2930,54656,13071,-71576,0,0,0
2931,36644,33986,-81628,0,0,0
2932,34160,41828,-88213,0,0,0
2933,19874,49672,-85787,0,0,0
2934,0,61436,-78855,0,0,0
2935,-14907,73854,-67763,0,0,0
2936,-35403,84311,-52165,0,0,0
2937,-48446,95422,-42807,0,0,0
2938,-54036,94769,-29636,0,0,0
2939,-64595,85618,-12305,0,0,0
2940,-74533,73201,3292,0,0,0
2941,-81365,52286,17850,0,0,0
2942,-89439,43789,31021,0,0,0
2943,-95651,39868,41420,0,0,0
2944,-86334,20260,53551,0,0,0
2945,-75775,3921,65683,0,0,0
2946,-54658,-12418,72615,0,0,0
2947,-37887,-33987,81627,0,0,0
2948,-36646,-41829,87866,0,0,0
2949,-20496,-50326,85093,0,0,0
2950,-1242,-62744,78854,0,0,0
